Can Crop that is also MarinePlant be considered a subcategory of 'Arthropod'?,  False.
Can Canopy that is also Plant be considered a subcategory of 'Foraminifer'?,  False.
Can Crop that is also Sporozoan be considered a subcategory of 'Amoebae'?,  False.
Can Fish that is also Litter be considered a subcategory of 'FungiTaxonomy'?,  False.
Can Anemone that is also FungiTaxonomy be considered a subcategory of 'Ciliate'?,  False.
Can Litter that is also Protist be considered a subcategory of 'Plankton'?,  False.
Can Human that is also VegetationCover be considered a subcategory of 'DominantSpecies'?,  False.
Can MarinePlant that is also TreeRing be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can Crown that is also Macroalgae be considered a subcategory of 'ExoticVegetation'?,  False.
Can FungiTaxonomy that is also Insect be considered a subcategory of 'Jellyfish'?,  False.
Can Plant that is also VegetationSpecies be considered a subcategory of 'Algae'?,  False.
Can Fungi that is also MarineMammal be considered a subcategory of 'Radiolarian'?,  False.
Can MarineMicrobiota that is also Sporozoan be considered a subcategory of 'MarineBird'?,  False.
Can Coccolithophore that is also DominantSpecies be considered a subcategory of 'Protist'?,  False.
Can Amphibian that is also Dairy be considered a subcategory of 'Liverwort'?,  False.
Can Animal that is also Leaf be considered a subcategory of 'Insect'?,  False.
Can Algae that is also Lichen be considered a subcategory of 'Anemone'?,  False.
Can Bacteria that is also Ciliate be considered a subcategory of 'Mammal'?,  False.
Can Ciliate that is also Conifer be considered a subcategory of 'Foraminifer'?,  False.
Can Fungi that is also Invertebrate be considered a subcategory of 'Macrophyte'?,  False.
Can Chlorophyll that is also Leaf be considered a subcategory of 'Mold'?,  False.
Can ExoticSpecies that is also MarinePlant be considered a subcategory of 'Crop'?,  False.
Can MarineInvertebrate that is also VegetationCover be considered a subcategory of 'Crown'?,  False.
Can FloweringPlant that is also Poultry be considered a subcategory of 'Coral'?,  False.
Can BlueGreenAlgae that is also DeciduousVegetation be considered a subcategory of 'Plankton'?,  False.
Can MicrobiotaTaxonomy that is also Yeast be considered a subcategory of 'Ciliate'?,  False.
Can Algae that is also Macrophyte be considered a subcategory of 'MarineMammal'?,  False.
Can Ciliate that is also Microalgae be considered a subcategory of 'DeciduousVegetation'?,  False.
Can Liverwort that is also Plant be considered a subcategory of 'Microphyte'?,  False.
Can Conifer that is also MarineMammal be considered a subcategory of 'Pollen'?,  False.
Can Dairy that is also Phytoplankton be considered a subcategory of 'Human'?,  False.
Can Arachnid that is also MarinePlant be considered a subcategory of 'Moss'?,  False.
Can Amphibian that is also Crustacean be considered a subcategory of 'Nutrient'?,  False.
Can Animal be considered a subcategory of 'Invertebrate'?,  False.
Can Fish that is also Zooplankton be considered a subcategory of 'MicrobiotaTaxonomy'?,  False.
Can EvergreenVegetation that is also Yeast be considered a subcategory of 'Canopy'?,  False.
Can Conifer that is also Millipede be considered a subcategory of 'Arthropod'?,  False.
Can Algae that is also Fungi be considered a subcategory of 'Diatom'?,  False.
Can ExoticVegetation that is also Plankton be considered a subcategory of 'SlimeMold'?,  False.
Can Fern that is also Nutrient be considered a subcategory of 'FloweringPlant'?,  False.
Can Insect that is also MarineInvertebrate be considered a subcategory of 'MarineMicrobiota'?,  False.
Can Coccolithophore that is also Poultry be considered a subcategory of 'Reptile'?,  False.
Can ExoticVegetation that is also Macroalgae be considered a subcategory of 'IndigenousVegetation'?,  False.
Can EvergreenVegetation that is also Macroalgae be considered a subcategory of 'Conifer'?,  False.
Can Nutrient that is also TreeRing be considered a subcategory of 'Dairy'?,  False.
Can Anemone that is also Coral be considered a subcategory of 'Litter'?,  False.
Can Millipede that is also Yeast be considered a subcategory of 'Fish'?,  False.
Can ExoticSpecies that is also Protist be considered a subcategory of 'MarineMammal'?,  False.
Can MicrobiotaTaxonomy that is also Vertebrate be considered a subcategory of 'Coccolithophore'?,  False.
Can Livestock that is also Microbiota be considered a subcategory of 'ExoticSpecies'?,  False.
Can Conifer that is also Mammal be considered a subcategory of 'Invertebrate'?,  False.
Can Centipede that is also SegmentedWorm be considered a subcategory of 'Microalgae'?,  False.
Can Mold that is also Mushroom be considered a subcategory of 'MarineInvertebrate'?,  False.
Can Animal that is also MarineAnimal be considered a subcategory of 'DominantSpecies'?,  False.
Can Roundworm that is also SlimeMold be considered a subcategory of 'MicrobiotaTaxonomy'?,  False.
Can Microalgae that is also Mold be considered a subcategory of 'Moss'?,  False.
Can Canopy that is also Mushroom be considered a subcategory of 'Animal'?,  False.
Can Litter that is also MarineMicrobiota be considered a subcategory of 'Jellyfish'?,  False.
Can Coccolithophore that is also Crop be considered a subcategory of 'MarinePlant'?,  False.
Can Diatom that is also Flatworm be considered a subcategory of 'Crustacean'?,  False.
Can Anemone that is also Fern be considered a subcategory of 'Sporozoan'?,  False.
Can Algae that is also FungiTaxonomy be considered a subcategory of 'VegetationSpecies'?,  False.
Can Arthropod that is also Invertebrate be considered a subcategory of 'Plant'?,  False.
Can Fish that is also Plant be considered a subcategory of 'Macroalgae'?,  False.
Can DeciduousVegetation that is also MarineMammal be considered a subcategory of 'Phytoplankton'?,  False.
Can Leaf that is also Sponge be considered a subcategory of 'Flagellate'?,  False.
Can Reptile that is also SegmentedWorm be considered a subcategory of 'Lichen'?,  False.
Can Amphibian that is also MarinePlant be considered a subcategory of 'Sponge'?,  False.
Can Animal that is also Reptile be considered a subcategory of 'Yeast'?,  False.
Can Crown that is also IndigenousVegetation be considered a subcategory of 'Centipede'?,  False.
Can Bird that is also Livestock be considered a subcategory of 'EvergreenVegetation'?,  False.
Can Amphibian that is also Conifer be considered a subcategory of 'Flatworm'?,  False.
Can Fungi that is also Vegetation be considered a subcategory of 'Amphibian'?,  False.
Can Crown that is also ExoticSpecies be considered a subcategory of 'Amoebae'?,  False.
Can Amoebae that is also Protist be considered a subcategory of 'DeciduousVegetation'?,  False.
Can Leaf that is also Macrophyte be considered a subcategory of 'Microphyte'?,  False.
Can Foraminifer that is also SlimeMold be considered a subcategory of 'Plankton'?,  False.
Can Macroalgae that is also MicrobiotaTaxonomy be considered a subcategory of 'Sporozoan'?,  False.
Can Insect that is also VegetationCover be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can Invertebrate that is also Sporozoan be considered a subcategory of 'Coral'?,  False.
Can Anemone that is also BlueGreenAlgae be considered a subcategory of 'Mushroom'?,  False.
Can Millipede that is also Poultry be considered a subcategory of 'Roundworm'?,  False.
Can Amoebae that is also Litter be considered a subcategory of 'VegetationSpecies'?,  False.
Can Bird that is also MicrobiotaTaxonomy be considered a subcategory of 'Phytoplankton'?,  False.
Can Flatworm that is also Livestock be considered a subcategory of 'Macroalgae'?,  False.
Can DeciduousVegetation that is also Mammal be considered a subcategory of 'Yeast'?,  False.
Can FungiTaxonomy that is also MarinePlant be considered a subcategory of 'Millipede'?,  False.
Can MarineAnimal that is also SegmentedWorm be considered a subcategory of 'VegetationCover'?,  False.
Can Fish that is also Mushroom be considered a subcategory of 'Flagellate'?,  False.
Can Algae that is also Nutrient be considered a subcategory of 'Arachnid'?,  False.
Can Anemone that is also Zooplankton be considered a subcategory of 'Fungi'?,  False.
Can Arachnid that is also Crown be considered a subcategory of 'Reptile'?,  False.
Can Millipede that is also Protist be considered a subcategory of 'Microbiota'?,  False.
Can MicrobiotaTaxonomy that is also Pollen be considered a subcategory of 'Radiolarian'?,  False.
Can Livestock that is also Plankton be considered a subcategory of 'Algae'?,  False.
Can Fern that is also Macroalgae be considered a subcategory of 'FloweringPlant'?,  False.
Can Insect be considered a subcategory of 'SegmentedWorm'?,  False.
Can DominantSpecies that is also SegmentedWorm be considered a subcategory of 'Vegetation'?,  False.
Can Mushroom that is also VegetationSpecies be considered a subcategory of 'Mold'?,  False.
Can MarineInvertebrate that is also Millipede be considered a subcategory of 'Bacteria'?,  False.
Can ExoticSpecies that is also Sporozoan be considered a subcategory of 'Anemone'?,  False.
Can Bacteria that is also Mold be considered a subcategory of 'Crop'?,  False.
Can Canopy that is also Mammal be considered a subcategory of 'Livestock'?,  False.
Can Fungi that is also Mammal be considered a subcategory of 'Insect'?,  False.
Can Arthropod that is also MarineBird be considered a subcategory of 'Leaf'?,  False.
Can Roundworm that is also VegetationCover be considered a subcategory of 'Echinoderm'?,  False.
Can Plant that is also TreeRing be considered a subcategory of 'MarineBird'?,  False.
Can Mushroom that is also Vertebrate be considered a subcategory of 'Flagellate'?,  False.
Can Jellyfish that is also Pollen be considered a subcategory of 'Yeast'?,  False.
Can IndigenousSpecies that is also Zooplankton be considered a subcategory of 'Centipede'?,  False.
Can Echinoderm that is also Millipede be considered a subcategory of 'Flatworm'?,  False.
Can Echinoderm that is also Moss be considered a subcategory of 'IndigenousSpecies'?,  False.
Can Chlorophyll that is also Crown be considered a subcategory of 'Mollusk'?,  False.
Can MarineInvertebrate that is also Sponge be considered a subcategory of 'Chlorophyll'?,  False.
Can Phytoplankton that is also Pollen be considered a subcategory of 'Litter'?,  False.
Can Canopy that is also FungiTaxonomy be considered a subcategory of 'DeciduousVegetation'?,  False.
Can Centipede that is also Fungi be considered a subcategory of 'TreeRing'?,  False.
Can Human that is also Microalgae be considered a subcategory of 'Pollen'?,  False.
Can DominantSpecies that is also Lichen be considered a subcategory of 'MarineMammal'?,  False.
Can Coral that is also TreeRing be considered a subcategory of 'Microphyte'?,  False.
Can Microbiota that is also Vegetation be considered a subcategory of 'Foraminifer'?,  False.
Can Mollusk that is also Plankton be considered a subcategory of 'MarineAnimal'?,  False.
Can Diatom that is also Mollusk be considered a subcategory of 'Crustacean'?,  False.
Can Roundworm that is also Vertebrate be considered a subcategory of 'Coral'?,  False.
Can Coral that is also Zooplankton be considered a subcategory of 'Plankton'?,  False.
Can BlueGreenAlgae that is also ExoticVegetation be considered a subcategory of 'Amoebae'?,  False.
Can Macrophyte that is also Radiolarian be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can Centipede that is also Lichen be considered a subcategory of 'Phytoplankton'?,  False.
Can Foraminifer that is also SlimeMold be considered a subcategory of 'Mushroom'?,  False.
Can Sponge that is also Yeast be considered a subcategory of 'Sporozoan'?,  False.
Can Microphyte that is also Sporozoan be considered a subcategory of 'Canopy'?,  False.
Can Litter that is also Microalgae be considered a subcategory of 'VegetationCover'?,  False.
Can FungiTaxonomy that is also Mold be considered a subcategory of 'Vertebrate'?,  False.
Can Centipede that is also Conifer be considered a subcategory of 'Roundworm'?,  False.
Can Crustacean that is also DominantSpecies be considered a subcategory of 'EvergreenVegetation'?,  False.
Can Arthropod that is also Litter be considered a subcategory of 'Mold'?,  False.
Can FungiTaxonomy that is also Macrophyte be considered a subcategory of 'Mammal'?,  False.
Can Centipede that is also DeciduousVegetation be considered a subcategory of 'Poultry'?,  False.
Can Bird that is also Flagellate be considered a subcategory of 'Macrophyte'?,  False.
